spec_id,mol_id,group_id
37883,6600,3949
24976,14509,2506
37761,24090,3941
9057,19021,745
10655,25947,862
14839,1470,1210
6391,7878,538
1657,19090,157
35130,26060,3743
9696,23910,791
20387,12862,1611
31793,14890,3474
37916,165,3952
11483,168,923
18368,4673,1455
9821,9714,800
11510,1888,925
1555,431,151
29930,25025,3307
20254,1432,616
11481,168,923
2834,22393,250
35936,2417,3804
37778,21071,3942
10770,20259,870
31783,3887,3472
13742,1428,1119
8543,18561,703
1411,22383,139
9096,6700,733
21518,3032,1779
23158,18205,2109
19284,18830,1517
6914,22246,573
34853,4814,3708
35732,17981,3791
272,7580,36
31602,21061,3456
17231,22978,1379
19081,16228,1503
29184,15600,3254
3858,1461,345
17809,16621,1417
3375,18042,305
15886,18854,480
39649,5684,4074
27662,14576,3077
34217,8381,3661
5788,26588,489
1013,11271,107
17803,16621,1417
12176,14701,979
22768,19242,2023
31574,25920,3452
12185,14701,979
12563,14081,1010
34780,4814,3708
24975,14509,2506
22422,3244,1951
11186,8363,903
20808,19047,1675
15009,19364,1227
20086,19055,1586
5541,25707,470
13783,4339,1123
31018,21629,3407
29826,8514,3301
16193,25818,1308
1556,431,151
30060,6674,3317
34895,1889,3723
24062,6189,2306
2532,25500,224
28549,4167,3171
9387,14699,768
8700,24359,716
2709,26059,238
21937,18867,1856
6393,7878,538
12125,12909,973
18671,11697,1475
12598,13806,1014
38676,26148,4006
8986,25480,737
5419,20116,462
30104,11008,3320
24169,6172,2330
30734,24268,3379
15048,25817,1232
16668,10285,1339
7007,4815,582
24643,18157,2433
25222,18140,2561
25487,19188,2615
38047,18288,3963
28003,3897,340
8951,7386,735
17868,2251,1421
13561,25706,1097
13445,24216,1089
39380,17060,4051
21192,19153,1726
2207,8826,197
7150,3890,593
8886,25834,730
17236,22978,1379
16802,5913,1349
25712,18125,2664
30400,7255,3344
2003,16539,181
20692,18894,1654
27079,2965,2954
21241,4208,1731
15665,23044,1277
9400,16532,769
8816,3884,724
18223,23235,1446
35643,9464,3786
11683,6469,940
20892,19321,1692
16326,18962,1316
21031,6173,1712
37854,20938,3948
21393,14488,1755
18037,18951,1433
14680,16342,1197
20670,18737,670
28043,6149,3132
1449,22392,142
20423,9562,1614
37904,165,3952
29694,1204,3292
22079,3936,1883
32690,22534,3546
38543,18565,3996
23450,19189,2173
23411,19297,2165
34254,10830,3665
37767,21071,3942
26935,4170,2924
34123,4311,3654
23099,19259,2095
29932,25025,3307
11156,18808,898
22045,3925,1875
10264,19057,834
18340,25674,1453
274,7580,36
24326,18143,2364
10776,20259,870
2569,26256,227
4790,14684,417
37775,21071,3942
20505,3916,1622
22765,19242,2023
39723,13177,4078
5418,20116,462
29539,7264,3281
34925,1252,3727
11728,11869,943
17125,12514,1371
22390,6238,1945
3793,3897,340
37345,13203,3906
34120,4311,3654
14284,25709,1086
13348,25751,1058
26163,18184,2762
7155,3890,593
4397,25808,388
23625,4235,2212
10009,8708,813
3590,22702,324
12126,12909,973
39647,5684,4074
25666,19336,2655
38308,7654,3980
21752,4179,1826
32080,1215,3502
38734,18326,4009
38455,18289,3989
11563,1887,929
19350,18042,305
37969,12493,3956
6829,18816,569
35770,18508,3794
18437,15393,1459
28024,19046,3130
7147,3890,593
10696,25485,865
35383,11898,3769
37612,18349,3929
29538,7264,3281
25975,19239,2720
15217,20535,1245
5756,21477,486
9340,20455,764
29573,1105,3283
25805,19260,2684
1651,19090,157
5772,1438,488
20619,18738,1640
20633,18730,1644
22980,19327,2069
34612,4825,3692
14260,25709,1086
8169,18803,676
35555,10726,3780
28211,6229,3144
3656,19151,329
16975,6933,1360
12532,13325,1007
4235,19094,376
39017,4397,4029
20629,19316,1643
29724,903,3294
16979,11304,1361
7100,7616,589
27579,18261,3060
38546,18565,3996
17401,2077,1391
16192,25818,1308
10707,15046,866
27843,3901,3117
39020,4397,4029
19571,24193,1213
22709,14543,2011
94,7581,16
13140,10825,1065
6902,24610,572
23908,18093,2271
30141,801,3323
6209,22741,525
16583,23637,1333
34268,10830,3665
25953,6225,2714
21276,3158,1734
14467,14778,1186
35650,9464,3786
17449,13731,1394
665,22374,81
14741,16335,1201
18024,20789,1432
19322,6197,1519
12912,26258,1046
20928,18432,1699
10139,14731,823
5427,20116,462
37263,14680,3898
6770,18861,565
16706,943,1342
28114,18395,3138
666,22374,81
6207,22741,525
25084,14504,2531
21895,18404,1850
14904,19365,1216
8088,18737,670
14856,24193,1213
6413,8065,539
7297,6897,607
25747,4231,2671
24989,14492,2509
10701,25485,865
27311,18202,3001
18071,11947,1435
6001,18563,507
23147,19310,2107
11521,1240,926
5093,3882,439
13578,25706,1097
7979,19056,660
13137,10825,1065
4971,6791,430
3174,17161,286
18953,20261,1494
28509,19181,3169
27810,19271,3109
23025,18129,2079
7961,9041,659
8247,18725,683
21565,6231,1787
15004,19364,1227
16966,6933,1360
326,7805,42
16000,18856,1295
14082,20557,1162
28070,6152,3134
4158,897,372
23187,18177,2115
28271,2956,3148
37512,4092,3923
24191,6135,2334
20132,14892,1592
34877,1251,3721
39038,7646,4031
5977,21246,504
26450,18031,2820
21357,14484,1748
667,22374,81
34097,4309,3651
34122,4311,3654
21655,18768,1806
13262,25712,1074
21457,4064,1765
23636,3034,2214
14683,16342,1197
6265,26519,528
14553,25677,1191
33835,25804,3628
8287,2664,686
3379,18042,305
28390,4035,3159
13805,4339,1123
14262,25709,1086
23267,19199,2133
29431,7759,3272
30211,12495,3328
28222,6137,3145
21388,14500,1754
27456,3014,3032
11713,4305,942
9390,14699,768
24670,3156,2439
11887,17047,955
36364,18278,3834
27937,6242,3123
12796,10829,1034
17251,22210,1032
16615,20547,1335
6225,4136,526
15022,19373,1228
14838,1470,1210
21109,6182,1718
22252,3927,1919
21835,18822,1842
12211,20779,981
12069,20454,969
36009,9851,3810
28247,19149,3146
34043,4306,3647
15781,1429,1286
38842,19896,4017
14682,16342,1197
15291,2252,1252
37472,5937,3919
30435,7731,3347
23960,4221,2282
15408,3037,668
31203,13922,3421
2534,25500,224
21254,19165,1732
9681,7394,790
22864,19205,2043
6706,18497,560
4460,20549,395
29198,7556,3255
1497,23371,146
10715,15046,866
10472,9519,850
269,7580,36
8822,3884,724
27364,14571,3013
12183,14701,979
22471,18241,1962
15899,18885,713
2777,18687,245
16128,2801,1225
28230,6137,3145
28613,3232,3176
6612,7515,553
38127,3370,3968
19089,16228,1503
13452,25712,1074
8887,25834,730
34214,8381,3661
16557,1514,837
2703,26059,238
37770,21071,3942
23421,18191,2167
20306,4923,1604
37866,20938,3948
38071,9779,3964
21766,2947,1829
5573,6929,474
2078,4817,187
8092,18737,670
34783,4814,3708
35779,18508,3794
37950,214,3955
21508,18235,1776
15999,18856,1295
3664,3891,330
19074,15928,1501
29951,7253,3309
20906,18405,1696
18325,17053,1452
2859,1121,89
8914,22479,732
8456,11191,697
22181,3911,1905
17875,2251,1421
21818,2963,1840
34665,4893,3699
11556,1887,929
19005,16545,1497
26105,18124,2748
9692,23910,791
2456,3288,218
11021,18745,888
34260,10830,3665
24243,6140,2346
13468,1413,1090
9659,14704,788
6451,10549,541
2151,4892,193
9813,8177,799
23510,6257,2186
5753,21477,486
25041,14514,2521
11377,25812,915
37855,20938,3948
8532,18561,703
38679,26148,4006
5052,3960,436
18663,11697,1475
16015,19988,1297
9980,26216,811
20468,14585,1617
14746,16335,1201
6184,3414,523
4161,897,372
37707,16417,3937
8289,2664,686
38598,8237,4000
10904,19467,880
3766,3222,338
10132,14731,823
572,6046,74
21389,14500,1754
37895,25227,3950
22339,18201,1935
35557,10726,3780
16196,25818,1308
35924,2417,3804
7255,18297,604
12597,13806,1014
19391,18780,1523
24859,3172,2480
7301,6897,607
27261,19184,2992
33748,24699,3620
26470,4037,2824
37314,18649,3904
24840,3167,2475
19431,14527,1525
27762,18135,3099
31537,7649,3449
1894,22583,173
38348,11299,3982
13020,13416,1057
38339,11299,3982
35282,11618,3761
30434,7731,3347
35394,11898,3769
38550,18565,3996
17257,22211,1380
36285,17034,3829
8534,18561,703
11634,15272,937
1297,13464,129
30099,11008,3320
19016,24639,1498
17269,22211,1380
17979,20456,1429
19372,18843,1522
21477,22556,1769
18035,18951,1433
6938,25765,576
20513,14532,1624
3432,8347,310
5769,1438,488
8817,3884,724
24143,6153,2324
25673,18247,2657
20178,22002,1598
690,4265,83
37378,11020,3910
15175,5110,205
6297,4809,530
12559,14081,1010
25890,18206,2700
3339,18724,300
9809,8177,799
3918,3035,350
7485,15936,621
20901,14575,1694
36263,10856,3827
10831,22218,874
11153,18808,898
38254,13518,3976
29950,7253,3309
28255,6164,3147
39700,12228,4077
21517,3032,1779
17564,20432,1401
17289,22220,1382
19723,25711,1076
22161,3920,1900
1413,22383,139
29904,18726,3306
20875,18840,1688
6558,22532,548
36672,2132,3854
2343,7383,209
15615,18823,1272
3782,3897,340
20966,6179,1706
29821,8514,3301
32014,10609,3489
20968,6179,1706
26673,18221,2869
12882,20943,1043
35649,9464,3786
37087,20744,3887
34748,4747,3706
6625,7515,553
1326,23292,131
14776,25176,1204
15443,2316,1261
23294,18246,2139
7936,18744,657
38316,7654,3980
25279,19276,2572
22919,6222,2055
199,7584,29
37919,165,3952
18228,23235,1446
13393,4243,1082
16835,944,1351
34077,4308,3650
35298,9256,3763
19913,1766,1562
38055,18288,3963
2260,9971,202
37961,12493,3956
8489,22274,699
9650,14704,788
5042,3960,436
11178,7883,902
36408,10209,3837
7304,6897,607
25172,14478,2551
11657,11350,938
9834,10460,801
32887,24697,3561
20593,18734,1616
37763,24090,3941
3048,19087,278
23772,19282,2242
27022,2945,2942
28233,6137,3145
13296,25711,1076
16606,7808,1334
26166,18184,2762
21530,18412,1781
2332,2243,208
25992,18110,2723
19045,15927,1500
16679,343,1340
17927,14309,1425
11187,8363,903
5416,20116,462
19289,18830,1517
37857,20938,3948
1495,23371,146
17918,14309,1425
34167,8378,3658
25945,18178,2712
3167,17161,286
38629,6744,4002
17158,22742,1373
35042,8858,3738
17330,19459,1385
27929,21982,3122
5515,18900,468
39361,26059,238
7483,15936,621
31666,26775,3462
18730,18279,1480
15824,18482,1290
15160,25482,1240
6762,18861,565
34341,3955,3670
28130,19172,3139
17861,2251,1421
37741,10798,3940
18406,10142,1457
13774,20531,1122
5978,21246,504
31797,14890,3474
25486,19188,2615
23299,19225,2141
35645,9464,3786
14100,20557,1162
22214,3921,1912
7096,7616,589
28129,19172,3139
33833,25804,3628
23041,4202,2082
23632,3033,2213
28246,19149,3146
28550,4167,3171
17624,23348,1405
8809,3884,724
24205,6163,2337
20726,18407,1662
17163,22742,1373
2470,10405,219
31851,15436,3478
3045,19087,278
5056,3960,436
4847,18792,422
35124,26060,3743
24731,3196,2451
9644,14704,788
16063,3856,1300
16119,2801,1225
12079,20454,969
38191,15397,3972
25987,18102,2722
19062,15928,1501
11884,17047,955
20953,18837,1704
34091,4309,3651
25459,18182,2609
18849,25048,1487
14858,24193,1213
34075,4308,3650
6003,18563,507
5445,9787,464
39381,17060,4051
21753,4179,1826
25764,3031,2674
8079,18737,670
29962,7253,3309
34042,4306,3647
21941,18873,1857
35934,2417,3804
34924,1252,3727
17866,2251,1421
13574,25706,1097
22656,18167,2000
28332,6188,3153
13060,21699,1061
14684,16342,1197
2926,20130,266
29323,7983,3264
3430,8347,310
8904,22479,732
24832,3166,2473
31108,24675,3414
14250,24192,1177
31963,1137,3486
25693,18097,2660
16981,11304,1361
5511,18900,468
38143,7882,3969
12173,14701,979
26729,19267,2881
32311,24707,3519
35925,2417,3804
2329,2243,208
30105,11008,3320
11837,19449,951
18460,16472,1461
18382,15019,1456
19428,14527,1525
27458,3014,3032
8908,22479,732
22090,3941,1886
17433,13732,1393
32689,22534,3546
31089,7557,3412
29190,7556,3255
13446,24216,1089
31909,25974,3482
38638,6744,4002
20757,18889,1667
19912,1766,1562
24029,6178,2298
18323,17053,1452
5847,3317,494
20900,14575,1694
10712,15046,866
12519,13529,1006
20756,18889,1667
11833,19449,951
12055,20769,968
10443,11877,848
23144,19310,2107
31245,9135,3424
31029,21629,3407
26789,4155,2894
36554,25016,3846
12596,13806,1014
7964,9041,659
16983,11304,1361
22552,18159,1978
32135,18455,3506
35551,10726,3780
33658,24701,3614
20724,14741,1661
27559,19309,3055
16059,3856,1300
8948,7386,735
9063,19021,745
36442,19454,3839
31971,1137,3486
14758,20765,1203
37727,16689,3939
22043,3925,1875
39701,12228,4077
3721,3273,334
20097,21952,1588
30353,22515,3341
28189,6145,3142
10308,1514,837
17560,20432,1401
39331,13096,4050
26436,18025,2817
13403,4243,1082
12910,26258,1046
25249,18072,2566
4163,897,372
8828,5915,726
34656,4886,194
37333,13203,3906
28119,18395,3138
25018,14521,2515
12883,20943,1043
27491,4050,3041
12774,22210,1032
28737,14487,3185
33890,11810,3633
32686,22534,3546
4223,19094,376
13552,25708,949
28136,19172,3139
24253,6143,2348
38311,7654,3980
20489,3904,1619
20389,12862,1611
24024,6177,2297
37773,21071,3942
37321,18649,3904
35325,14321,3765
11069,18597,892
26966,4152,2930
26764,4017,2889
34224,8382,3662
16669,10285,1339
22300,18049,1928
15768,1435,1283
15883,18854,480
37471,5937,3919
39018,4397,4029
18467,16472,1461
37407,4985,3913
34262,10830,3665
23454,18056,2174
25803,19260,2684
21888,14572,1849
37888,25227,3950
17456,13731,1394
2465,10405,219
26542,19279,2839
17858,6030,1420
10697,25485,865
29845,18274,3302
21242,4208,1731
38477,1407,3991
39628,12226,4073
12772,22210,1032
31087,7557,3412
21592,4210,1793
24240,6175,2345
23927,18121,2275
3441,8347,310
34729,4844,3704
8915,22479,732
28192,6145,3142
38895,18863,4021
19882,1941,1559
28273,2956,3148
4716,22584,413
7253,18297,604
23806,19236,2249
2373,2249,211
6942,25765,576
9847,3948,802
11808,25708,949
25679,19227,2658
10768,20259,870
11194,8363,903
21829,18822,1842
15187,19419,207
27446,4218,3030
402,7582,50
7093,7616,589
39861,4052,4086
38531,7267,3995
16885,26693,1354
4063,2937,363
6128,420,519
18664,11697,1475
33841,25804,3628
10304,1514,837
6347,7696,534
8076,3945,669
8073,3945,669
15790,1429,1286
31077,7557,3412
37264,14680,3898
26624,14564,2858
37354,20635,3907
13436,25709,1086
6125,420,519
24696,3160,2444
36623,2165,3851
20898,14575,1694
11335,18750,913
1320,23292,131
11674,6469,940
25907,19350,2704
31130,13723,3416
25860,18074,2694
13328,25751,1058
11559,1887,929
27016,2940,2940
38906,18863,4021
18462,16472,1461
7103,7616,589
11175,7883,902
10730,8619,867
13767,20531,1122
11780,3729,947
26298,18014,2789
35400,6698,3770
20591,18734,1616
15606,18823,1272
36167,20476,3821
10508,8390,852
24055,6160,2304
27203,2933,2981
17130,12514,1371
23535,3271,2192
23745,18203,2236
29201,7556,3255
32129,18455,3506
37915,165,3952
14279,25709,1086
10504,8390,852
17179,19897,1375
31280,4285,3428
20446,18734,1616
27359,14570,3012
27539,19211,3051
15820,18482,1290
37422,13373,3914
4857,18792,422
18229,23235,1446
10521,11876,853
28073,6152,3134
37503,9483,3922
19008,16545,1497
22537,3011,1975
38190,15397,3972
2039,4810,185
11673,20246,939
2319,19419,207
23559,14592,2197
3907,3035,350
15179,19419,207
26832,4191,2903
27223,2962,2985
27417,18225,3024
19166,18877,1508
14765,20765,1203
6618,7515,553
18335,25674,1453
38517,6673,3993
18405,10142,1457
35310,9256,3763
37677,16414,3935
20880,18842,1689
39718,13177,4078
17235,22978,1379
28216,6229,3144
7014,4815,582
34648,4886,194
23330,18123,2147
18575,19541,1469
38318,7654,3980
37757,24090,3941
22677,19229,2004
22766,19242,2023
21483,6256,1770
31798,14890,3474
26449,18031,2820
31713,7563,3465
38484,1407,3991
21984,18865,1865
14554,25677,1191
3765,3222,338
21819,2969,1841
8085,18737,670
11641,15272,937
7940,18744,657
21806,2957,1838
28435,3185,3163
10467,9519,850
3298,22565,296
36315,5991,3831
30356,22515,3341
3378,18042,305
15834,18482,1290
9067,19021,745
17372,2018,1389
34377,5344,3673
38845,19896,4017
4564,18917,402
27258,19184,2992
16805,5913,1349
36289,17034,3829
22568,4019,1981
21025,6173,1712
22684,18099,2006
14224,25178,1175
37680,16414,3935
9790,11167,798
7800,18762,645
13579,25706,1097
25616,3263,2643
26008,14583,2726
4059,2937,363
4675,3106,257
31861,15436,3478
8157,10282,675
16332,18962,1316
30396,7255,3344
29719,903,3294
38563,7569,3997
5842,3317,494
30106,11008,3320
26469,4037,2824
38346,11299,3982
30782,7059,3383
8071,3945,669
15021,19373,1228
15465,3945,669
30822,7056,3385
35610,18657,3784
2870,2695,79
8166,18803,676
22434,14566,1955
20907,18405,1696
23889,18243,2267
9815,8177,799
33894,11810,3633
20456,18734,1616
23447,19189,2173
37552,18347,3925
3742,2996,336
30215,12495,3328
28630,3238,3177
31709,7563,3465
3486,4768,316
20759,18889,1667
24572,19160,2418
20836,19043,1679
10825,22218,874
23536,3271,2192
25993,18110,2723
7256,18297,604
17503,14148,1397
23012,18115,2076
19317,6197,1519
32315,24707,3519
38837,19896,4017
34208,8381,3661
17850,6030,1420
2468,10405,219
3851,1461,345
2168,4886,194
21390,14488,1755
35133,26060,3743
12794,10829,1034
26817,4186,2899
19395,18780,1523
4058,2937,363
3394,20415,307
17791,15394,1416
23023,18129,2079
34055,4306,3647
38682,26148,4006
21412,14481,1760
8526,9584,702
11066,18597,892
197,7584,29
9130,26778,747
38786,21980,4013
27920,21982,3122
34749,4747,3706
21919,18226,1852
34256,10830,3665
25384,19217,2594
24642,18157,2433
22269,4040,1923
34219,8381,3661
15721,9933,1280
9835,10460,801
18033,18951,1433
26179,18022,2765
18576,19541,1469
3585,22702,324
15556,3219,1268
20070,21953,1584
7151,3890,593
35652,9464,3786
39698,12228,4077
28259,6164,3147
18287,1759,1449
18326,17053,1452
838,3056,91
17228,22884,1378
6527,22824,546
36249,10856,3827
25037,14514,2521
21577,14737,1790
6710,18497,560
8542,18561,703
27580,18261,3060
15872,18854,480
8029,18876,664
13240,25743,1072
23394,19272,2161
12877,20943,1043
2847,22393,250
22376,18173,1942
18359,4673,1455
19406,18699,1524
29321,7983,3264
18846,25048,1487
15860,18042,305
27958,18016,3124
31803,14890,3474
34655,4886,194
9581,1995,783
24990,14492,2509
21463,22320,1767
27279,19209,2995
23427,4072,2169
32322,24707,3519
24519,19148,2406
13263,25712,1074
21912,18431,1851
24535,19156,2410
27825,19296,3113
21520,3032,1779
22302,18049,1928
22685,18099,2006
27615,6247,3067
25344,3227,2585
29578,1105,3283
8078,3945,669
11210,25548,904
32892,24697,3561
27348,19235,3009
21593,4210,1793
10010,8708,813
325,7805,42
28328,6188,3153
4171,26295,373
23193,6249,2117
31962,1137,3486
24162,6171,2328
11344,18750,913
21557,18036,1785
36291,17034,3829
36283,17034,3829
32011,10609,3489
34044,4306,3647
17686,11539,1408
28651,3247,3178
38515,6673,3993
6061,25262,513
31610,21061,3456
17678,11539,1408
9695,23910,791
24589,4206,2422
8276,11558,685
19739,25711,1076
8455,11191,697
22714,19190,2012
15362,2353,1256
13294,25711,1076
36440,19454,3839
18068,11947,1435
26006,14583,2726
30391,7255,3344
38778,21980,4013
33972,8568,3639
29282,7976,3261
17986,20456,1429
6903,22246,573
16605,7808,1334
28615,3232,3176
30130,13516,3322
17285,22220,1382
30386,7255,3344
9856,3948,802
30188,21889,3326
2877,9154,101
33895,11810,3633
14698,16342,1197
22751,18210,2020
37780,21071,3942
1075,6780,112
24187,6135,2334
37768,21071,3942
37082,20744,3887
8691,24359,716
29209,1207,3256
2687,20183,236
4254,8770,378
6530,22824,546
34564,4804,3689
24716,3170,2448
28512,19181,3169
29690,1204,3292
31009,8742,3406
15611,18823,1272
30092,7838,3319
10800,26375,872
31822,14989,3475
35240,18790,3758
7973,9041,659
22301,18049,1928
24593,4206,2422
1318,23292,131
3369,18042,305
34654,4886,194
17222,22884,1378
10524,11876,853
30124,10982,3321
35006,12588,3735
31313,20165,3430
26676,18221,2869
27129,14537,2964
27743,18122,3095
39426,25420,4055
27345,6241,3008
34750,4747,3706
12074,20454,969
6702,18497,560
20668,18737,670
21947,18876,664
6103,13173,516
6342,7696,534
29778,14455,3298
1718,23366,161
29336,7956,3265
23264,19199,2133
24792,3176,2465
11708,4305,942
29780,14455,3298
8012,3898,662
26381,18011,2806
14124,25179,1165
16319,10863,1315
37968,12493,3956
20716,3257,1659
10259,19057,834
22442,14567,1956
18961,20261,1494
27861,4036,3118
17288,22220,1382
27921,21982,3122
11561,1887,929
14862,24193,1213
3785,3897,340
9651,14704,788
